LocationID,Long,Lat,close_class,Jan_temp,Feb_temp,March_temp,April_temp,May_temp,June_temp,July_temp,Aug_temp,Sept_temp,Oct_temp,Nov_temp,Dec_temp,Average_annual_temp
10688,27,64,0.1,-11.4,-11.325,-6.1,0.125,7.05,13,15.2,13.025,7.75,2.325,-3.7,-8.8,1.429166667
10689,-0.641666667,51.40416667,0.1,2.9,3.7,6.3,9.2,13,15.7,17.8,17,14.1,10.8,6.3,3.8,10.05
10690,27,68,0.1,-15.175,-14.9,-9.875,-3.3,3.75,10.35,13.05,10.7,5.375,-0.875,-7.375,-13.425,-1.808333333
10691,37.63333333,54.18333333,0.1,-9.7,-8.9,-3.5,6,13.2,17,18.4,17,11.6,5.1,-1.7,-6.2,4.858333333
10692,35,32.73333333,0.1,12.75,13.35,14.85,17.8,21.75,24.35,26.2,27,25.65,23.25,19.45,14.75,20.09583333
10693,34.83333333,31.58333333,0.1,12.4,13.1,14.95,18.05,21.8,24.1,25.65,26.1,24.6,22.5,18.7,14.3,19.6875
10694,18.66666667,59.63333333,0.1,-2.75,-3.3,-0.35,4.25,10.05,14.95,17,16.1,11.7,6.5,1.85,-1.6,6.2
10695,11.5,57.5,0.5,-1.427272727,-1.654545455,1.272727273,5.4,10.75454545,15.05454545,16.17272727,16.03636364,12.83636364,8.936363636,4.127272727,0.618181818,7.343939394
10696,-1.9,54.98333333,0.1,2.25,2.4,4.5,6.7,9.6,12.65,14.1,13.9,11.85,8.95,5.2,3.1,7.933333333
10697,-1.75,55.08333333,0.1,2.7,2.8,4.9,7,9.7,12.8,14.2,14.1,12.2,9.3,5.7,3.6,8.25
10698,-1.7,53.05,0.1,2.6,2.8,4.9,7.4,10.8,14,15.6,15.1,12.8,9.5,5.4,3.5,8.7
10699,-2.016666667,54.88333333,0.1,2.1,2.2,4.3,6.55,9.55,12.65,14.1,13.85,11.75,8.85,5.05,2.9,7.820833333
10700,20,43,0.1,-2.95,-1.225,2.625,6.125,10.725,14,16.2,16.2,13.075,8.5,2.775,-1.2,7.070833333
10701,-71,43,0.1,-5.05,-3.75,1.375,7.15,13.075,18.3,21.2,20.125,15.725,10,4.375,-2.375,8.345833333
10702,-0.666666667,51.8,0.1,2.55,3.1,5.7,8.4,12.1,14.9,17.05,16.35,13.7,10.3,5.95,3.5,9.466666667
10703,-0.666666667,51.8,0.1,2.55,3.1,5.7,8.4,12.1,14.9,17.05,16.35,13.7,10.3,5.95,3.5,9.466666667
10705,26.63333333,55.61666667,0.1,-6.7,-5.7,-1.4,5.6,12.1,15.6,16.9,16.1,11.6,6.5,0.9,-3.7,5.65
10706,23,59,0.1,-4.5,-5,-1.733333333,3.933333333,10.16666667,14.83333333,16.93333333,16.1,11.66666667,6.733333333,1.666666667,-2.233333333,5.713888889
10707,13.41666667,52.53333333,0.1,-0.9,-0.1,3.8,8.5,13.4,16.7,18.5,17.9,14.3,10.2,4.4,0.9,8.966666667
10708,-94.43333333,49.78333333,0.1,-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.358333333
10709,-94.43333333,49.78333333,0.1,-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.358333333
10710,-94.43333333,49.78333333,0.1,-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.358333333
10711,-94.43333333,49.78333333,0.1,-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.358333333
10712,-94.43333333,49.78333333,0.1,-18,-14.4,-6.8,3,10.9,16.6,19.9,18.1,12.1,5.3,-4.5,-13.9,2.358333333
10713,-121.8333333,36.25,0.1,9.3,9.65,9.5,10.5,12.1,14.1,15.35,15.75,15.8,14.3,11.55,9.85,12.3125
10714,23.08333333,63.1,0.1,-8.6,-8.9,-4.4,1.7,7.9,13.3,15.3,13.5,8.7,3.8,-2,-6.4,2.825
10715,-125,53,0.1,-11.225,-7.7,-3.65,0.825,5.325,9.025,11.725,11.55,7.525,2.65,-5,-10.275,0.897916667
10716,-113,55,0.1,-16.775,-12.7,-6.5,3.3,9.85,13.9,16.15,14.575,9.15,3.95,-6.475,-13.8,1.21875
10717,-105,53,0.1,-20.3,-15.75,-9.4,2.075,10.35,15,17.625,16.075,10.25,3.775,-7.3,-15.375,0.585416667
10718,-111,52,0.1,-17.575,-12.6,-7.15,2.925,10.05,14.2,16.925,15.825,9.975,4,-5.925,-12.85,1.483333333
10719,-101,50,0.1,-17.4,-13.7,-6.8,3.8,11.4,16.325,19.2,17.775,11.525,5.425,-4.975,-13.55,2.41875
10720,-94,57,0.1,-26.55,-23.675,-17.3,-6.5,2.35,9.275,14,12.725,6.225,-0.75,-12.25,-22.875,-5.44375
10721,-82,52,0.1,-21.425,-18.825,-12,-2.725,5.625,12,15.925,14.775,9.45,3.55,-5.075,-15.975,-1.225
10722,-85,48,0.1,-14.6,-12.375,-6.875,1.375,8.525,12.6,15.6,15.45,10.725,5.3,-2.1,-10.725,1.908333333
10723,-40,70,0.1,-27.275,-27.975,-28.775,-22.45,-13.625,-7.925,-4.9,-6.7,-12.9,-19.025,-24.4,-26.85,-18.56666667
10724,-106.9833333,38.96666667,0.1,-11.9,-10.8,-7.85,-2.7,3.1,8.2,11.4,10.4,6.8,1.85,-5.2,-10.45,-0.595833333
10725,-2.833333333,56.41666667,0.1,2.4,2.5,4.85,7.4,9.95,13.55,14.55,13.95,11.85,8.85,5.1,3.3,8.1875
10726,-4.25,57.53333333,0.1,1.6,1.8,4.4,5.8,9.1,13,14.6,14.2,11,8.2,4.7,2.6,7.583333333
10727,22.91666667,63,0.1,-8.4,-8.8,-4.25,1.9,8.05,13.4,15.25,13.6,8.8,3.9,-1.8,-6.2,2.954166667
10728,-73,45,0.1,-9.375,-8.125,-1.9,5.775,12.7,17.825,20.525,19.1,14.525,8.425,2.1,-5.825,6.3125
10729,24,52.75,0.1,-4.95,-3.95,0.35,7.2,13.05,16.35,17.65,17.05,12.85,7.65,2.25,-2.35,6.929166667
10730,24,52.75,0.1,-4.95,-3.95,0.35,7.2,13.05,16.35,17.65,17.05,12.85,7.65,2.25,-2.35,6.929166667
10731,24,52.75,0.1,-4.95,-3.95,0.35,7.2,13.05,16.35,17.65,17.05,12.85,7.65,2.25,-2.35,6.929166667
10732,2,47,0.1,3.05,4.05,7.575,10.425,13.775,17.025,18.9,18.625,16.4,11.675,6.9,4.225,11.05208333
10733,6,53,0.1,1.675,1.9,4.4,6.45,11.5,14.475,16.05,16.25,13.9,10.25,5.85,2.975,8.80625
10734,9,51,0.1,-0.85,0.45,3.65,7.8,11.85,15.15,16.625,16.3,13.475,8.975,3.825,0.7,8.1625
10735,5,49,0.1,1.1,2.4,5.95,9.375,13.05,16.175,17.65,17.375,15.075,10.25,5.425,2.55,9.697916667
10736,60,62.5,0.1,-20.675,-18.325,-9.35,-1.2,5.525,12.575,16.2,12.575,6.7,-1.85,-11.3,-17.575,-2.225
10737,1.333333333,52.75,0.1,3.55,4.35,6.4,9.05,12,15.5,17.25,17.2,15.3,11.15,7.2,4.9,10.32083333
10738,169.2333333,-45.05,0.1,14.7,14.7,12.4,9.1,5.5,2.2,1.9,3.7,6.5,8.9,11.1,13.2,8.658333333
10744,17,63,0.1,-10.5,-9.175,-4.475,0.75,6.675,12.25,14.175,12.725,8.15,3.2,-3.45,-8.05,1.85625
10745,26,59,0.1,-6.7,-6.75,-2.85,3.6,10.225,14.85,16.7,15.5,10.75,5.7,0.275,-4.05,4.770833333
10746,25,57.5,0.1,-6.025,-6.025,-2.15,4.35,10.925,15.125,16.775,16.025,11.65,6.725,1.275,-3.125,5.460416667
10747,24,56,0.1,-5.275,-4.775,-0.7,5.85,12.025,15.6,17.025,16.5,12.225,7.3,1.95,-2.6,6.260416667
10748,25.5,47,0.1,-5.975,-4.6,-0.4,4.975,10.075,13.2,14.875,14.6,11.1,6.125,0.825,-3.525,5.10625
10749,-3.583333333,57.16666667,0.1,-1.25,-1,1.85,3.15,6.35,10.7,12.55,12,8.7,5.7,2.25,-0.15,5.070833333
10750,-0.166666667,50.83333333,0.1,3.675,4.125,5.975,8.575,11.875,15.025,16.8,16.5,14.1,10.875,6.9,4.65,9.922916667
10751,-2.233333333,51.88333333,0.1,3.9,4.2,6,8.6,11.7,14.8,16.4,16.1,13.9,10.8,6.8,4.9,9.841666667
10752,-1.5,54,0.1,3.225,3.35,5.375,7.725,10.825,14.025,15.55,15.3,13.15,10,6.025,4,9.045833333
10753,-1.5,54,0.1,3.225,3.35,5.375,7.725,10.825,14.025,15.55,15.3,13.15,10,6.025,4,9.045833333
10754,-1.5,54,0.1,3.225,3.35,5.375,7.725,10.825,14.025,15.55,15.3,13.15,10,6.025,4,9.045833333
10755,-4,40,0.1,5.65,7.2,10.325,13.075,16.475,21.625,25.525,24.675,20.825,15,9.725,6.325,14.70208333
10756,35,55,0.1,-9.15,-8.525,-3.825,5.125,12.325,16.325,17.875,16.3,10.85,5.05,-1.475,-5.75,4.59375
10757,18,49,0.1,-3.325,-1.25,2.825,7.8,12.525,15.8,17.25,16.95,13.5,8.625,3.05,-1.3,7.704166667
10758,8,47,0.1,-1.75,-0.775,2.15,5.5,9.675,13.075,15.35,14.7,12.15,7.775,2.625,-0.475,6.666666667
10759,12,56,0.1,-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.102083333
10760,12,56,0.1,-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.102083333
10761,12,56,0.1,-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.102083333
10762,12,56,0.1,-0.75,-0.725,1.75,6,11.175,15.025,16.9,16.7,13.75,9.5,4.975,2.925,8.102083333
10763,-100,45,0.1,-10.8,-7.525,-1.25,6.975,13.575,19.125,22.875,21.7,15.475,8.725,-0.55,-8.35,6.664583333
10764,-95.65,36.575,0.1,1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.91666667
10765,-95.65,36.575,0.1,1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.91666667
10766,-95.65,36.575,0.1,1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.91666667
10767,-95.65,36.575,0.1,1.2,4.2,9.3,15.3,19.8,24.4,27.4,26.7,22.2,16,9.2,3.3,14.91666667
10768,18,65,0.1,-13.75,-11.5,-6.4,-0.725,5.975,12.05,14.025,11.9,6.85,1.5,-6.375,-11.075,0.20625
10769,-99,49.5,0.1,-17.475,-13.575,-6.875,3.625,11.4,16.625,19.475,18.175,12.175,5.975,-4.525,-13.25,2.645833333
10770,-94.5,46.25,0.1,-14.1,-10.55,-3.4,5.6,12.9,18.25,21.1,19.6,13.9,7.6,-1.65,-10.7,4.879166667
10771,-84.11666667,49.06666667,0.1,-18.2,-15.4,-9.5,0.3,7.8,13.5,16.2,14.7,9.3,4.2,-4.2,-14.5,0.35
10772,-80.16666667,38.33333333,0.1,-3.625,-2,3.125,8.275,13.525,16.875,18.9,18.2,15.125,9.425,4.025,-1.3,8.379166667
10773,-105,55,0.1,-21.7,-17.275,-10.25,1.025,8.825,14.275,16.975,15.125,9.1,2.325,-9.175,-18.15,-0.741666667
10774,55,62,0.1,-17.6,-15.25,-7.525,0.425,7.125,13.675,17.025,13.575,7.475,-0.525,-8.5,-14,-0.341666667
10775,104,50.5,0.1,-21.725,-18.725,-9.675,-0.05,7.425,13.325,15.125,13.025,6.825,-1.7,-11.625,-18.85,-2.21875
10776,63.5,54.73333333,0.1,-16.55,-15.4,-7.95,4.55,12.6,17.7,19.7,16.8,11.3,2.6,-6.65,-12.85,2.154166667
10777,30.08333333,59.53333333,0.1,-8,-7.7,-3.3,3.7,10.3,15.4,17.3,15.8,10.6,4.9,-0.7,-5.1,4.433333333
10778,52,55,0.1,-13.95,-12.775,-6.025,4.825,13.225,17.525,19.525,17.325,11.35,3.225,-4.55,-10.325,3.28125
10779,144.9666667,-37.75,0.1,19.9,20.2,18.5,15.3,12.3,9.9,9.3,10.2,11.8,14,16,18.2,14.63333333
10780,135.7833333,35.08333333,0.1,2.2,2.7,5.6,11.7,16.5,20.6,24.9,26.1,21.8,15.5,9.9,4.9,13.53333333
10782,144.9666667,-37.75,0.1,19.9,20.2,18.5,15.3,12.3,9.9,9.3,10.2,11.8,14,16,18.2,14.63333333
10783,10,50,0.1,-0.9,0.5,4.45,8.75,13,16.3,18.05,17.55,14.35,9.25,4.05,0.7,8.8375
10784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10785,-117.15,43.76666667,0.1,-2.4,1.6,6,10,14.7,19.1,22.9,21.9,16.5,10.2,3.8,-1.5,10.23333333
10786,-1,53.83333333,0.1,3.55,3.65,5.9,8.275,11.3,14.35,15.75,15.475,13.55,10.35,6.5,4.375,9.41875
10787,-100,45,0.1,-10.8,-7.525,-1.25,6.975,13.575,19.125,22.875,21.7,15.475,8.725,-0.55,-8.35,6.664583333
10788,-1.5,52.5,0.1,2.95,3.3,5.625,8.15,11.325,14.525,16.225,15.8,13.475,10.125,6.15,4.15,9.316666667
10789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10790,4,51,0.1,2.4,3.575,6.1,9.225,12.975,16.025,17.475,17.5,15.575,11.6,6.625,3.625,10.225
10792,-16,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10793,-4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10794,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10795,4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10796,-14,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10797,-7,57,0.5,3.885714286,3.607142857,4.928571429,6.771428571,9.5,12.14285714,13.28571429,13.17857143,11.30714286,9.078571429,5.935714286,4.685714286,8.192261905
10798,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10799,6,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10800,-14,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10801,-8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10802,1,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10803,5,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10804,-122.3333333,37.91666667,0.1,9.35,11.25,12,13.4,15.2,17.15,18.05,18.35,18.55,16.6,12.8,9.65,14.3625
10805,24.08333333,-28.75,0.1,25.9,24.6,22.4,17.8,13.9,10.5,10.6,12.5,16.6,20.1,22.6,24.7,18.51666667
10806,-21.16666667,64.16666667,0.1,-0.95,-0.45,-0.275,1.95,5.2,7.8,9.65,9.375,6.65,3.475,0.55,-0.8,3.514583333
10807,-118.3333333,33.35,0.1,13.1,13.6,13.4,14.45,15.75,17.1,19.8,20.65,20,18.75,15.55,13.35,16.29166667
10808,-117.9166667,33.5,0.1,12.9,13.5,13.9,15.3,16.8,18.6,20.8,21.6,21,18.9,15.6,13,16.825
10809,-117.1666667,32.75,0.1,13.25,13.8,14.25,15.65,17.1,18.8,21.15,22,21.3,19.05,15.9,13.55,17.15
10810,-135,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10811,29.5,67.75,0.1,-12.75,-12.85,-8.65,-3.1,3.1,9.25,12.1,10.15,5.2,-0.5,-6.15,-11,-1.266666667
10812,27,65,0.1,-11.9,-11.775,-6.65,-0.3,6.55,12.825,15.1,12.85,7.475,1.9,-4.325,-9.5,1.020833333
10813,27.5,63,0.1,-9.925,-9.75,-4.375,1.4,8.5,14.225,16.325,14.375,8.95,3.5,-2.275,-7.225,2.810416667
10814,30,63,0.1,-11.575,-11.4,-5.875,0.475,7.475,13.7,16.05,13.85,8.325,2.675,-3.35,-8.6,1.8125
10815,28,62,0.1,-8.975,-8.775,-3.875,2.175,9.15,14.7,16.775,14.875,9.4,3.85,-1.85,-6.4,3.420833333
10816,24.5,61.5,0.1,-8.05,-8.275,-3.725,2.4,8.975,14.075,15.95,14.325,9.225,4.2,-1.225,-5.55,3.527083333
10817,22.5,61,0.1,-6.575,-6.975,-3,2.9,9.175,14.025,16.025,14.575,9.7,4.8,-0.375,-4.35,4.160416667
10818,28,61,0.1,-7.925,-7.85,-3.35,3.025,9.875,15.1,17.125,15.225,10.025,4.5,-1.2,-5.6,4.079166667
10819,25,60.5,0.1,-6.55,-6.825,-2.925,3.025,9.65,14.675,16.575,15.125,10.025,5.125,0,-4.05,4.4875
10820,1,52.5,0.1,2.75,3.675,5.9,8.45,11.6,14.825,16.5,16.35,14.25,10.675,6.525,4.125,9.635416667
10821,-93,58.75,0.1,-28.3,-26.3,-20.5,-10.1,-1.2,6.4,12,11.3,5.3,-2,-13.3,-23.2,-7.491666667
10822,-80,50,0.1,-19.725,-17.675,-11.05,-1.3,6.875,12.675,15.85,14.45,9.35,3.475,-4.95,-15.575,-0.633333333
10823,-70.78333333,43,0.1,-4.6,-3.5,1.55,7.2,13,18.25,21.25,20.3,16,10.3,4.75,-1.9,8.55
10824,24,68,0.1,-16.125,-15.25,-10.075,-3.875,3.35,10.35,12.95,10.65,5.25,-1.4,-8.675,-13.925,-2.23125
10825,35,67.5,0.1,-12.125,-12.075,-7.775,-3.025,2.325,8.525,12.225,10.85,6.2,0.525,-5.05,-9.275,-0.722916667
10826,-156.5,71,0.1,-26.05,-27.8,-25.65,-17.5,-6.25,2.2,5.075,4,-0.3,-9.525,-17.975,-24.5,-12.02291667
10827,-120,50,0.1,-8.425,-5.6,-2.15,2.375,6.675,10.675,13.875,13.475,9.125,3.45,-3.4,-7.55,2.710416667
10828,-101.7,49.56666667,0.1,-17,-13.4,-6.7,3.5,10.9,15.9,18.7,17.5,11.3,5.1,-5.1,-13.3,2.283333333
10829,-2.066666667,54.38333333,0.1,0.9,1,3,5.3,8.6,11.8,13.3,13,10.9,7.7,3.8,1.7,6.75
10830,24.16666667,69.66666667,0.1,-16.425,-15.425,-10.725,-5.125,1.675,8.225,11.075,8.925,3.925,-2.775,-9.85,-14.6,-3.425
10831,22.91666667,62.75,0.1,-8.5,-8.8,-4.3,1.9,8.1,13.3,15.1,13.5,8.7,3.9,-1.8,-6.2,2.908333333
10832,22.91666667,62.75,0.1,-8.5,-8.8,-4.3,1.9,8.1,13.3,15.1,13.5,8.7,3.9,-1.8,-6.2,2.908333333
10833,24,68,0.1,-16.125,-15.25,-10.075,-3.875,3.35,10.35,12.95,10.65,5.25,-1.4,-8.675,-13.925,-2.23125
10834,27.5,69.5,0.1,-12,-12.225,-8.7,-3.225,2.625,8.2,11.25,9.85,5.25,-0.35,-5.45,-10.475,-1.270833333
10835,-0.333333333,51.91666667,0.1,3,3.4,6,8.55,12.05,15.1,17.2,16.65,14.25,10.5,6.4,3.95,9.754166667
10836,7.616666667,51.96666667,0.1,1.4,2.1,4.9,8.6,12.5,15.6,17.2,16.5,14.1,10.3,5.2,2.6,9.25
10837,8,51.95,0.1,1.35,2.2,4.75,8.45,12.95,15.9,17.4,16.75,14,9.95,5.1,2.6,9.283333333
10838,9.67,51.5,0.1,-0.6,0.3,3.55,7.725,11.775,15.125,16.525,16.3,13.375,9.15,4.1,1.05,8.197916667
10839,9.67,51.48,0.1,-0.65,0.25,3.55,7.7,11.8,15.15,16.55,16.35,13.4,9.15,4.05,1,8.191666667
10840,9.216666667,52.2,0.1,-0.1,1.1,3.6,7.6,11.8,15.1,16.5,16.2,13.5,9.4,4.5,1.5,8.391666667
10841,37.33333333,-3.033333333,0.1,8.5,9.1,9.2,8.3,7.15,6.15,5.2,5.65,6.65,7.8,8.15,8.35,7.516666667
10842,-2,8,0.1,26.95,28.675,29.125,28.4,27.525,26.2,25.3,24.8,25.55,26.025,26.6,26.175,26.77708333
10843,-57,-5,0.1,26.05,26,26.25,26.575,26.6,26.3,26.35,27,27.35,27.3,26.975,26.6,26.6125
10844,35,-5,0.1,21.6,21.6,21.475,21.125,19.825,18.7,17.9,18.875,20.5,21.725,22.375,22.1,20.65
10845,35,45,0.1,-0.075,0.175,3,9.375,14.9,19.25,21.975,21.55,17,11.3,6.525,2.925,10.65833333
10846,170.75,45.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10847,-3.2,54.675,0.1,1.8,2.2,4.1,6.65,9.8,12.9,14.2,13.8,11.5,8.65,4.65,2.55,7.733333333
10848,10.4537465,51.0992505,0.1,-1.2,-0.5,3.1,7,11.5,14.8,16.3,16.1,12.9,8.3,3.4,0.3,7.666666667
10849,-79.42,35.17,0.1,4.65,6.35,10.75,15.8,20.15,23.95,25.85,25.3,22.1,16.05,11,6.2,15.67916667
10850,-1.625,55.615,0.1,3.3,3.2,5.7,7.3,10.1,12.8,14.3,14.3,12.2,9.7,6.2,4.3,8.616666667
10851,-61.5917,55.9167,0.1,-19,-17.7,-12.2,-5.5,0.9,6.2,10.7,10.2,6.1,0.3,-5.7,-13.9,-3.3
10852,-85.75,62.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10853,-166.46,60.075,0.1,-9.7,-10.6,-9.2,-4.9,1.5,6.3,9,9.1,5.9,0.2,-4.2,-8.6,-1.266666667
10854,-110.5,44.5,0.1,-12.35,-10.55,-7.525,-2.475,3.175,7.825,11.95,11.325,6.525,1.175,-6.175,-11.075,-0.68125
10855,-83.8583,27.69165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10856,13.36,55.35,0.1,0,-0.1,2.1,5.8,10.8,14.9,16.6,16.4,13.2,9.3,4.2,1.6,7.9
10857,-166.875,53.515,0.1,-0.3,-2.05,-0.55,0.7,3.35,6.65,9.3,10.95,7.7,4.4,2.05,1,3.6
10858,145.5,-37.8,0.1,18.95,19.25,17.45,14,10.95,8.5,7.75,8.85,10.65,13,15.05,17.05,13.45416667
10859,-149.27,60.33,0.1,-7.55,-6.8,-5.5,-1.7,2.95,7.3,10.25,9.7,5.85,-0.05,-4.75,-6.5,0.266666667
10860,-111.95,33.8,0.1,10.3,12.2,13.8,17.8,22.7,27.9,31,29.8,26.7,21,14.6,10.7,19.875
10861,-90.37,-0.42,0.1,25.4,26.1,26.5,26,25,23.6,22.6,22.3,22.2,22.4,23.2,24,24.10833333
10862,-125.1,37.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10863,28.5,-20.5,0.1,21.175,20.8,20.15,18.45,15,12.275,12.325,15.025,18.9,21.7,21.45,21.3,18.2125
10864,107.5,33.22,0.1,1.9,4.3,9.15,14.85,19.75,23.8,25.9,25.2,20.35,14.75,8.4,3.35,14.30833333
10865,6.5,46.5,0.1,-0.15,1.425,4.7,8.45,12.425,16.075,18.225,17.475,14.75,9.8,4.725,0.85,9.0625
10866,140.9,41.53,0.1,-1.8,-1.2,1.9,7.1,11.5,15.1,19.7,22.3,18.7,13.2,6.8,1.3,9.55
10867,57.15,23.22,0.1,11.8,13.3,16.5,20.6,24.5,26.8,26.4,25.3,23.4,20.2,15.7,13,19.79166667
10868,-2.135,50.885,0.1,3.5,3.6,5.4,7.8,11,14.3,16.2,15.8,13.4,10.2,6.4,4.5,9.341666667
10869,10.15,46.7,0.1,-6.9,-6.8,-5,-2.2,2.1,5.5,7.8,7.6,5.6,2.3,-2.7,-5.6,0.141666667
10870,-0.735,51.575,0.1,2.6,3.3,6,8.8,12.7,15.3,17.3,16.6,13.7,10.7,6.1,3.6,9.725
10871,140,-66.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10872,136.05,46.415,0.1,-19.5,-16.5,-9.1,-0.2,5.8,10.3,14.5,15.1,9.8,2.1,-8.2,-16.8,-1.058333333
10873,-84,42.47,0.1,-5.65,-4.5,1.15,7.85,14.15,19.3,21.6,20.4,16.4,10.15,3.65,-2.85,8.470833333
10874,-108.91,44.985,0.1,-6.8,-3.3,1.1,6.25,11.6,16.4,20.15,19.15,13.3,7.65,-0.05,-5.45,6.666666667
10875,15.9,56.13,0.1,-0.6,-0.7,1.7,5.7,10.6,15,17.1,16.8,13.3,9.2,4.5,1.1,7.808333333
10876,9.165,52.58,0.1,0.4,1.25,4.1,8.05,12.4,15.6,17.05,16.8,14,9.85,5,2,8.875
10877,-81.485,33.3,0.1,7.4,9.2,13.25,17.45,21.65,25.2,26.9,26.35,23.35,17.75,12.8,8.65,17.49583333
10878,-83.2,35.55,0.1,-0.6,0.9,5.2,9.7,14,17.5,19.4,18.9,15.9,10.3,5.5,1.2,9.825
10879,-83.27,35.05,0.1,0.9,2.3,6.4,10.8,15,18.5,20.3,19.9,16.9,11.4,6.7,2.4,10.95833333
10880,-78.4,38.5,0.1,-1.5,0,4.95,10.25,15.4,19.6,21.75,21,17.5,11.45,6.2,0.8,10.61666667
10881,-118.75,41,0.1,-0.9,2.75,5.45,9.05,13.9,18.95,23.25,22.1,17,10.9,4.25,-0.35,10.52916667
10882,-119.25,37.9,0.1,-4.7,-5.3,-5.2,-2.8,1.2,6,9.9,9.7,6.5,2.8,-1.8,-4.2,1.008333333
10883,-81.5,33.25,0.1,7.4,9.2,13.25,17.45,21.65,25.2,26.9,26.35,23.35,17.75,12.8,8.65,17.49583333
10884,28.81,51.075,0.1,-6,-4.6,0,8.1,14.3,17.8,18.8,18,13.6,7.7,1.9,-2.7,7.241666667
10885,-111.65,35.2,0.1,-2.1,-0.4,2,5.8,10.1,15,18.3,17.1,13.6,8.2,2.2,-1.6,7.35
10886,-113.6,48.25,0.1,-7.6,-5.1,-2.8,2.1,6.9,11.1,14.4,14.1,9.1,4.3,-2.4,-6.7,3.116666667
10887,-78.37,45.75,0.1,-12.9,-11.5,-5.4,3.2,10.1,15.1,17.8,16.3,12.1,6.2,-0.9,-9.6,3.375
10888,-89.48335,39.73335,0.1,-3.65,-0.95,5.1,11.9,17.65,22.7,24.6,23.3,19.5,13.2,5.9,-0.75,11.54166667
10889,-75.9,45.35,0.1,-11,-9.3,-3.2,5.3,12.4,17.6,20.3,19.1,14.3,8.2,1.5,-7.5,5.641666667
10890,-142.7,53.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10891,-117.25,53,0.1,-12.8,-9.85,-6.5,-0.55,4.65,8.45,10.85,9.95,5.8,1.5,-6.8,-11.4,-0.558333333
10892,121.75,31.92,0.1,3.5,4.4,8,13.2,18.2,22.6,27.2,27.1,23.2,18,12.3,6.1,15.31666667
10893,-124.125,47.35,0.1,3.7,5.3,6.2,8,10.7,13.2,15.1,15.5,14,10.3,6.4,4,9.366666667
10894,-121.225,42.65,0.1,-2.7,-0.6,1.3,4.3,8.3,12.4,16.1,15.6,11.9,7.2,1.2,-2.4,6.05
10895,-121.75,48.65,0.1,0.6,2.5,4.1,6.9,10.3,13.3,15.8,16.2,13.4,8.9,3.9,1.1,8.083333333
10896,8.685,60.25,0.1,-9.8,-9.5,-5.9,-2,3.5,8.1,9.9,9,5.1,0.7,-5,-8.4,-0.358333333
10897,-2.95,54.42,0.1,1.3,1.8,3.8,6.3,9.6,12.7,14.1,13.6,11.3,8.4,4.4,2.1,7.45
